1	0.22 0 0 0 0 198.72 0 0 0 0.02 0 0 0 0 0 177.94 0 80.08 15.84 0 0 0 0 117.58 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 145.36 0 0 0 0 0 0 0 0 0 0 0.02 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0.06 201.94 0 0 0 113.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114.52 0 37.38 0 0 0 0 0.08 0 201.12 0.08
2	0 0 0 0 0 0 0 0 0 0 0 0 61.48 0 0 0.04 0 0 0 0 75.22 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77.42 0 0 0 3.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02
3	0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74.2 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 62.06 0 0.02 0 39.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5	0 0 0 0 0 0 0 0 0 0 0 0 140.68 84.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0 0 4.46 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.14 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0
8	0.04 0 0 189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46.52 0 0 9.14 143.14 0 0 0 0 0 135.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 123.06 0 0.08
9	0.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 111.56 0 0 0 0 0 0 0 119.2 0 0 61.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 181.74 0 0 53.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196.68 0 231.58 0.02 0 0 0 0 0 0 0.1
10	0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95.46 0 0 0 87.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11	52.04 0 0 0 0 0 0 0 0 73.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 136.26 190.78 0 0.04
12	217.98 0 0 0 0 0 0.02 0 0 0 0 0 167.68 0 0.04 0 0 0 0 4.42 0 0 0 0 0 0.02 0 0 0 0 21.58 0 0 0 0 0 72.02 0 0 0 0.02 105.44 0 0 0 0 0 91.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56.72 0 0.06 0 0 0.24 0 98.4 0 0 0 0 0 0 112.64 0 0.04
13	1.46 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0.56 50.16 0 0 0 0 0 0 0 0 124.04 0 0 0 2.38 0 0 0 0 0 0 0.14 122.64 0 0 0 0 0 0 0 0 0 0 88.88 0 0 0 0 0 0 0 73.48 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0.02 0 0 51.14 0 0 0 0 0 0 0 0 0.04
14	0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164.98 0 0 0 0 0 0 0.04 164.74 0 0 0 0 0 0 0 0 0 0 0 0 0 187.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0.06
15	0 0 0 0 0 112.04 0 0 0 0 0 0 0 0 0 8.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.74 0 0 0 0 0 0 13.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98.54 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 34.78 0 79.22 0 0 0 0 0 116.72 0 0 0 0 0 0 0 0 8.96 0 0 347.04 0
16	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.68 0.02 0 0 0 74.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17	0 0 0 0 0 0 0 112.2 0 0 0 0 0 78.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.04 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0.04 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0
18	0 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.78 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0.12 0 0 6.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19	0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.06 145.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20	0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.42 0 0 0.04 0 0 91.14 0 0 0 0 0 0 0 0 0 0 51.34 0 0 0 0 0 0 0 0 0 0 0 0 0 65.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21	0.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73.64 0 51.28 0 0 0 0 0 0 0 0 0 0 0 0 1.04 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22	60.46 0 0 0 283.06 82.82 0 82.88 0 175.12 0 0 0 0 0 0 0 0 0 0 0 0 46.34 0 0 0 0 0 0 0 127.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0.08 0 0 0 0 2.98 0 0 0 0 0 0 47.66 0 0 0 0 0 0.02
23	0 0 0 0 0 0 119.4 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 101.18 0 76.66 0 0 0 0 0 0 0 0 63.92 0.1 0 0 0 0 0 0 57.74 0 0 0 0 122.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24	0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45.12 152.94 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52.86 0 0 0 0 0 0 0 0 0 0 0.06 0 0 128.28 0 0 0.52 0 0 0 0 0 0 47.86 0 0 0 0 59.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25	0.32 0 0 0 0 0 0 0 37.36 0 0 0 0 0 0 0 0 80.66 0 0 0 0 0 0 0 0 0 112.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.96 0 62.98 0 0 0 0 0 123.8 0 22.34 0 0 0 0 0 0 0 0 0.02 0 105.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 204.8 0
26	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 81.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.62 0 0 0 0 0 0 0 0 33.96 0 0 0 0 0 0.84 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.98 0 0 0
27	0 0 0 0 0 0 0 0 0 69.42 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.68 0 0 0 0 26.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28	0.28 0 0 0 0 0 0 22.12 0 0 0 0 0 0 0 132.04 0 0 0 264.42 0 0 0 0 0 0 0 0 0 0 153.56 0 0 0 0 0 87.08 0 0 0 0 0 0 0 0 0 0 0 0 44.88 0 0 0 0 0 0 0 0 0 0 114.56 0 0 44.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04
29	0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0.06 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 163.3 0 0 0 0 0 0.06 0 0 0 0 46.42 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0
30	0.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.68 0 0 0 0 51.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31	47.96 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 205.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.24 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60.8 0 0.02
32	0 0 0 0 0 0.02 0.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.16 0 0 0 0 0 0 185.34 40.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04
33	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0.1 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87.9 140.9 0 0 0 0 0 0 0 0 0 0 0 0 58.02 0 0 0 0 0 0 0 0 0 0 0.02
34	0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.58 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0 0 0 0 9.28 0 0
35	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 11.94 0 0 0 0 0 0
36	0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 4.94 0 0 21.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37	0 0 0 0 0 0 14.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0.04
38	0 0 0 0 0 0 0 0 0 0 0 0 81.64 0 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130.74 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0.3 0 22.14 0 0 0 0 0 68.98 0 0 0 0 0 0
