3	0.02 0 0 0 0 57.48 0 0 99.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39.42
4	0 0 0 72.34 0 0 0 119.18 58.68 0.02 0 0.06 0 0 0 0 0 0 0 39.12 0 0 228.44 0 90.14 0 0 0 0 0.02
5	22.92 0 0 0 0 0 0 0 83.22 0 0 0 0 0 0 0 0 106.14 0 0 0 0 0 0 3.72 0 0 0 0 0
6	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 79
7	0.28 0.02 0 0 0 127.24 183.48 0.02 0 0 0 0 281.54 145.92 0 0 0 78.32 0 0 0 132.46 161.16 0 0 0 0 0 0 101.5
10	0.04 0 0 0 0 0 0 0.02 0 0 122.74 0 0 0 0 0 0 0 0 36.58 121.62 0 0 0 0 0 0 0 0 0
11	94.52 0 0 0 0.02 0 225.36 0 24.22 0 0 0 0 0 0 0 0 0 0 0 0 0 239.38 77.5 0 0 0 0 0 0.04
12	0.22 0 0 0 0 0 460.8 0 33.26 0 0 0 0 0 0 47.26 0 0 0 243.64 0 0 64.24 0 51.54 0 0 0 0 0.02
13	1.88 0 0 0 0 0 22.64 99.54 0 49.22 95.08 0 0 0 0 0 0 0 0 1.28 0 0 0 0 0.26 0 0 0 0 230.08
14	0 0 228.92 0 0 0 0 0 0 0 7.86 0 0 0 0 0.24 0 0 0 0 0 0 0 0 0.62 0 0 0 0 347.38
15	236.4 0 0 0 0 403.54 0 0 0 0 0 38.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 189.44
16	0 0 40.74 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18 0 0 0.04 0 0 0 0 0 63.44
17	0 0 0 0 0 0 0 0 131.2 0 0 0 0 0 0 0 0 38.72 0 0 0 0 67.08 0 0 0 0 0 0 0
18	0 0.02 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 18.96 0 0 0 0 0 0 0 0 0
19	0.02 0 29.2 0 0 0 0 0 0 0 24.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154.72
20	0 0 60.5 0 0 0 0 0 0.22 0 0 0 23.38 0 0 0 0 0 0 8.18 0 0 0.02 0 0 0.08 0 0 0 85.66
23	0 0 0 68.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194.7 0.02 45.94 0 287.5 0 0 0 0 0 0.02
24	0 0 0 0 0 0 183.68 0 0 0 0 0 129.12 36.8 62.7 0 0 0 0 0 16.2 0 39.44 0 0 0 0 0 0 0.06
25	0 0 0 0 0 395.02 30.42 75.9 0 0 112.38 0 0 0 0 63.44 0 0 0 0 0 1.36 0 0 59.66 0 0 0.16 0 63.64
27	0 0 0 0.36 0 0 0 0 80.7 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0.04 0 0 0.02 0 56.84 0 0.04
28	236.46 0 0 110.78 0 0 120.2 0 0 0 0 0 0 23.12 0 0 0 0 189.36 0 0 0 60.06 0.02 0 150.96 0 0 0 0.06
29	0 0 0 0 0 0 0 0 48.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 190.72 0 0 0 0
31	0.78 0 0 0 0 0 72.08 0 0 0 0 112.4 0 0 0 0 0 0 36.16 0 0 0 219.52 0 0 0 0 0 0 0.06
33	0 0 0 0 0 0 0 0 261.5 0 0 0 0 0 0 0.48 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0
35	0 0 0 0 0 0 0 0 0 0 0 3.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 18.42 0 0
36	0 0 0 0 0 0 0 0 0 0 3.04 0 0 0 0 0 17.96 0 0 0 0 0 0 0 0 0 0 0 0 0
39	0.02 0 0 0 0 0 63.14 0 78.38 0 0 0 0 0 0 0 0 0 0 0 0 0 84.46 0 0 0 0 0 0 0
41	0 0 0 0 0 0.02 0 0 42.4 0 0 0 0 0 41.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42	0.14 0 27.44 0 0 0 195.68 100.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 101.12 0 0 0 0 0
43	0.04 0 0 0 0 0 0 0 0.02 0 0 26.68 0 0 0 0 65.22 0 0 0 0 0.04 0 0 0 0 0 0 0 0
44	0 0 0 0 0 0 0 0 87.48 0 0 0 0 0 0 0 133.4 0 0 0 0 0 0 0 0 0 0 1.08 0 0.06
45	0.08 0 0 0 0 0 0 0 0 53.28 0 0 0 0 0 0 0 0 0 124.16 91.44 0 0 0 0 0 0.02 0 0 0
46	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50.12 42.88 0 0 0 0 0 0
47	0 0 0 0.12 0 0 0 200.46 0 0 0 0 0 0 0 110.78 0 0 0 0 0 0 0 0 87.62 0 0 0 0 0.02
48	133.68 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 209.96 0 0 0 60.24 0.02 0 0 0 0 0.02
49	65.4 0 0 0 0 0 0 29.7 0 0 0 0 0 0 127.68 0 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0.04
50	31.86 0 0 75.82 0 204.28 195.44 0.02 0 0 0 227.34 249.36 531.32 0 0 0 0 222.8 0 0.2 0 127.16 0 0 0 0 0 0 146.36
51	0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 44.7 0 196.22 0 0 0 0 0 0 0 0 0 0 0 0 0
52	0 0 164.5 0 0 0 0 46.02 0 0 0 0 0 0 0 0 24.18 0 0 0 0 53.3 0 0 0 0 0 0 0 0
53	0 0 0 0 0 0 0 0 102.44 0 0 0 0 0 0 0 0 124.22 0 0 0 0 61.34 0 0 0 0 0 0 0
54	0 0 0 0.04 0 0 0 0 109.6 0 0 27.2 0 0 0 0 110.16 0 0 0 0 0 0 0 0 0 0 0 0 0
55	0 0 0 0 0.02 0 184.12 0 286.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4 0 0.1
56	43.12 0 0 142.22 0 0 392.6 0 0 0 0 0 0 0.54 0 0 0 117.98 163.44 128.58 0 0 173.06 0 78.4 0 0 0 0 0
57	0 0 0 0 0 0 0 0 0 28.28 0 0 0 0 0 0 60.24 0.04 0 0 0 0 0 0 0 0 0 0 0 45.46
58	0.22 0 0 0 0 0 0 69.54 3.66 0 0 0 0 0 0 37.1 251.56 0 75.1 0 0 0 22.12 21.68 0 0 0 0 0 0
59	0 0 63.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196.04 0 0 0 0 0 0 0 0 0
60	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 193.96 0.02 0 0 0 0 0 0 0 0.04
61	0 0 0 0 0 0 0 0 0 22.82 0 0 0 0 0 0 0 0 0 138.16 0 0 0 0 0 0 0 0 0 0
62	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120.4 0 0 207.6 0 0 0 0
64	116.14 0 0 236.26 0 0 0 0 0 0 0 0 0 0 59.02 0 72.24 0 155.34 209.3 0 0.2 156.48 0 0 0 0 0 0 0.02
65	0 0 0 35.22 0 0 0 82.3 0 0 0 0 0.02 0 0 0 211 0 0 0 12.4 0 0.02 0 0 0 0 0 0 0.06
66	148.92 0 0 0 0 0 0 0.02 16.92 0 0.04 77.4 0 0 0 0 0 0 0.7 0 0 0 0 0 216.94 0 0 0 0 0.04
67	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0.08 0 123.04 142.84 0 0 0 0
69	273.64 0 0.02 232.94 0 0 80.78 0 0 0 0 26.3 0.04 0 0 0 0 0 170.22 0 0 0 194.04 0 0 0 0 0 0 0.02
70	124.54 0 0 89.02 0 0 0 45.54 0 0 0 0 0 0 0 0 88.08 0 0.02 77.86 120.88 0 0 0 171.04 0 0 0 0 0.1
71	281.4 0 0 0 0 0 0 0 0 0 0 150.46 0 0 0 0 87.7 0 0 0 0 0 0 0 0 159.3 0 0 0 0.06
72	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.56 0.26 0 0 90.36 195.82 0 0 0 0
73	86.58 0 0 45.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.64 0 80.36 94.02 0 0 0 0
74	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0
76	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51.08 0 0 0 0 0 0 100.9 0 0 0 0 0 0 0.04
77	113.14 0 0 0 0 0 0 0 144.62 0 0 51.48 0 0 0 0 82.74 0 0 0 0 0 0 0 0 0 0 0 0 0
78	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 62.8 0 0.02
79	9.82 0 0 241.12 0 0 134.6 0 0 0 0 211.86 0 0 0 0 0.06 0 0 0.42 0 0 376.92 123.84 0 0 0 0 0 0.34
80	0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0.02 145.9 0 0 0 0.02
81	0.08 0 0 0 0 0 36.88 116.58 0 0 0 0 0 0.02 0 0 0 0 0 83.74 0 29.38 37.96 0 0 0.34 0 0 0 0.06
82	178.04 0 0 71.36 0 0 47.68 0 0 0 0 119.42 0 0 0 0 0 0 0 0 0 0 0 0 0 281.7 0 100.76 0 0
83	145.06 0 222.68 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0 0 86.36 0 0 0 0 0 118.28 3.56 0 0 0 0.02
84	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0
85	0 0 0 0 0 0 0 33.78 100.14 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0.06
86	97.82 0 395.46 0 0 0 0 0 0 0 0 0 0 0 0 0 11.88 0 0 0.82 0 0 0 0 0 0 0 0 0 0.02
87	125.46 0 0 0 0 0 0 43.32 0 0.28 0 0 0 0 0.14 0 0 0 119.2 0 0 0 137.6 0 0 0 0 0 0 0
88	200.58 0 0 0 0 0 0 0 0 0 0 93.28 0 0 0 0 87.96 0 0 0 0 0 0 0 224.14 0 0 0 0 0.06
