1	0.14 0 0 0 65.22 82.6 0 0 0 0 0 0 0 0 277.06 0 293.04 0 285.64 346.3
2	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 351.96 0 0 0 0
3	0.02 0 0 0 0 0 0.02 0 0 0 0 0 121.24 0 0 0 0 0 0 112.72
4	0 0 0 0 0 177.8 0 0.08 0 116.58 94.68 0 0 0 0 170.86 0 0 0 0
6	0 1.54 0 0 0 0 41.62 0 0 0 0 0 0 0 0 0 0 0 0 36.84
7	0.02 0 0 0 115.14 0 0 0 0 134.68 0 0 0 231.14 141.4 0 146.28 0 92.62 317.72
8	0 0 0 0 0 234 0 132.46 0 0 0 0 0 0 0 0 0 162.28 186.26 0.02
9	0 0 0 0 276.68 190.34 0.64 0 130.42 0 0 0.02 0 0 0 0.06 29.68 0 0 326.16
10	0.02 0 0 0 123.18 0 63.3 0 0 0 0 0 0 0 34.96 0 0 0 0 36.52
12	0.1 0 0 86.46 0 333.3 0 0 0 366.62 0 0 161.04 1.38 0 0 0 0 0 0.1
13	0.08 0 0 0 226.64 0 114.88 0 0 0 0 0 0 33.48 0 0 39.38 0 0 113.6
14	0.08 0 0 0 395.76 0 145.92 0 0 0 0 0 0 0 0 0 0 25 0 53.18
15	0 0 0 0 57.44 0 0 49.58 123 0 26.94 0 0 0 0 0 298.54 0 81.26 275.24
17	0 0 0 0 0 0 0 0 0 67.78 0 0 0 170.22 0 0 0 0 0 0
18	0 0 0 0.98 25.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19	0 0 0 0 221.98 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0
20	0.02 0 0 0 136.24 0 70.84 0 0 0 0 0 0 0 0 0 0 0 0 0.92
21	0.02 0 0 0 0 0 0 85.7 0 0 0 0 0.08 0 0 45.42 52.76 0 0 0.02
22	0.02 0 0 0 0 252.8 0 0 174.66 78.2 82.58 0 0 0 0 154.48 0 0 208.14 0.1
23	0.02 0 0 0 0 202.02 0.04 0 112.3 176.44 0 0 0 46.18 0 0 0 0 0 0.02
24	0 0 0 0 0 0 0 0 0 109.68 0 0 161.18 0 0.6 0 111.26 0 0 111.26
26	0.02 0 0 0 0 72.52 119.44 0 0 0.02 0 0 0 0 0 0 0 0 0 0
27	0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0.02 125.92 0 0 0 0.02
28	0.04 0 0 0 0 299.96 0 205.24 175.16 0 0 0 0 0 100 0 0 0 110.5 0.1
29	0 0 0 0 0 0 0 0 0 0 52.54 0 0.02 0 0 171.42 0 0 0 0
30	0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0 0
31	0.02 0 0 44.68 0 107.28 0 0 73.58 0 0 0 0 0 0 179.44 0 0 0 0
32	0.04 0 0 0 72.98 166.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04
33	0 0 0 0 0 0 0 0 0 95.74 36.6 0 0 0 0 146.64 0 0 0 0
34	0 0 0 0 0 0 0 1.08 0 0 0 0 0 17.92 0 0 0 0 0 0
36	0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0
37	0 0 0 0 0 0 0 0 0 0 0.02 0 0 8.98 0 0 0 0 0 0
38	0.02 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0 289.88 0 0 0 0
39	0 0 0 0 0 0 0 0 0 113.26 0 0 130.74 0 0 0 0 0 0 0
40	0 0 0 0 0 0 0 69.86 0 0 0 0 66.08 0 0 0.06 0 0 0 0
42	0 0 0 0 0 66.46 0 0 0 202.1 0 0 151.48 0 37.94 0 0 0 0 0.02
43	0 0 0 0 0 0.02 0 0 0 0 0 0 0 99.98 0 0 0 0 0 0.04
44	0 0 0 138.2 0 0 0 0 0 0 0 0.02 57.7 0 0 0 0 0 0 0.06
47	0 0 0 250.54 0 0.02 78.82 36.76 0 0 0 0 0 20.62 0 0 0 0 0 0.22
49	0 0 0 0 0 0 0 0 0 0 214 0 0 0 0 0 0 0 0 0
51	0 0 0 0 0 54.02 0 0 0 0 169.94 0 0 0 0 0 0 0 0 0.06
52	0.02 0 0 0 0 0 229.86 0 0 0 0 0 0 0 49.98 0 0.1 0 0 0.02
53	0.1 0 0 0 0 0 0 0 0 0 0 0 0 294.9 0 0 0 0 0 0
54	0.02 0 0 46.54 0 0 0 0 0.16 0 155.22 0 95.06 0 0 0 0 0 0 0
55	0 0 0 0 0 0 0 0 0 185.96 0 0 0 234.76 0 0 0 0 39.26 0.04
56	0.02 0 0 130.26 0 357.2 0 0 12.84 320.18 0 0 0 222 0 0 0 72.98 171.44 0.06
58	0.02 0 0 258.96 0 0 88.48 0 101.74 0 79.8 0 0 0 0 0 0 0 0 0
59	0 0 0 0 125.72 0 0 0 0 152.28 0 0 0 0 0 0 0 0 0 0
60	0 0 0 0 0 0 153.96 0 0 31.04 0 0 0 0 0 0 0 0 0 0
61	0 0 0 0 0 0 146.76 0 0 54.24 0 0 0 0 0 0 0 0 0 0
62	0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 324.98 0 0 0 0
63	0.02 0 0 0 0 0 0 0 0.02 0 215.54 0 0.42 0 0 0 0 0 0 0.02
64	0 0 0 52.98 0 522.16 0 0 246.66 58.38 0 0 0 0 0 0 0 0 142.78 0.02
65	0 0 0 85.22 0 0 89.66 0 0 0 83.98 0 0 21.14 0 0 0 0 0 0.02
67	0.04 0 0 0 0 0 0 0 0 0 191.94 0 68 0 0 0 0 0 0 0
68	0 0 0 0 0 0 0 0 0 35.8 0 0 31.94 0 0 294.26 0 0 0 0.02
69	0.04 0 0 0 0 334.18 0 120.92 240.12 0 137.24 0 0.26 0 0 16.48 0 0 137.72 0.02
70	0.02 0 0 173.3 0 103.76 220.28 0 9.08 0 203.46 0 0 0 0 0 0 0 0 0.1
72	0 0 0 78.84 0 0 0 0.02 0 0 245.94 0 2.2 0 0 0 0 0 0 0
73	0.02 0 0 0 0 0 0 57.74 0 0 289.24 0 0 0 0 0 0 0 0 0
74	0.42 0 0.02 0 0 0 0.1 0 0 0 0 0 0 16.46 0 0 0 0 0 0
75	0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0.02
76	0 0 0 0 0 78.42 0 0 0 0 0 0 0 71.54 0 0 0 0 0 0.02
78	0 0 0 0 0 0 0 0 0 0 65.96 0 0 0 0 0.04 0 0 0 0
80	0 0 0 0 0 0 0 0 0 0 51.22 0 103.78 0 0 0 0 0 0 0
81	0 0 0 0 0 94.24 0 0 0 0 0 0 69 0 127.7 0 0 0 0 0.08
82	0.06 0 0 124.26 0 0 0.1 13.98 87.7 0 78.36 0 0 0 6.12 250.84 0.02 0 215.54 0.02
83	0.04 0 0 0 0 0 278.32 58.46 0 0 0 0 0 0 166.1 0 0 0 84.98 0.08
84	0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0
85	0 0 0 0 0 40.7 0 0 0 0 106.3 0 0 0 0 0 0 0 0 0
86	0.02 0 0 0 0 0 392.5 0 46.16 0 39.8 0 0 0 0 0 0 0 0.5 0.04
88	0 0 0 122.76 0 0 0 0 111.06 0 397.08 0 0 0 0 0 0 0 0 0.1
89	0.08 0 0 0 0 115.64 0 0 0 188.76 0 0 0 0 441.7 197.74 0 0 0 0.06
90	0 0 0 0 0 0 0 0 0 0 225 0 0 0 0 0 0 0 0 0
91	0 0 0 0 0 0 0 160.62 0 0 0 0 99.26 0.12 151 0 0 0 0 0
92	0 0 0 0 0 0 0 0 0 173.06 0.14 0 0 112.8 0 0 0 0 0 0
93	0 0 0 0 130.66 0 37.38 0 0 0 0 0 0.02 26.06 0 0 0 0 0 119.88
94	0 0 0 0 0 0 0 52.46 0 0 211.96 0 0 0 0 71.58 0 0 0 0.02
95	0.04 0 0 0 0 81.62 0 456.68 0 0 0 0 0 0 0 33.54 0 0 140.96 0.18
96	0 0 0 0 0 88.62 0 0 85.84 165.08 0 0 0 0 103.14 339.98 0 0 146.3 0.04
97	0.1 0 0 0 0 112.1 0 0 314.42 0 265.6 0 0 0 5.7 0 0 0 83 0.1
98	0 0 0 0 0 278.26 0 120.12 230.34 254.22 0 0 0 299.28 0 0 0 85.72 75.88 0.12
99	0 0 0 0 0 0 0 404.18 0 0 0 0 0 0 68.96 0 0 45.84 0 0.06
100	0.26 0 0 0 429.04 147.54 0 0 148.98 131.82 0.02 0 0 115.46 144.9 0.06 124.34 0 0 464.54
102	0 0 0 0 0 0 0 134.88 0 0 0 0 0 0 0 0.12 0 0 0 0
103	0 0 0 0 0 0 0 10.36 0 0 0 0 0 0 0 0 0 0 2.52 8.12
