0	{66, 483, 740, 933, 613, 808, 811, 493, 910, 508, 144, 209, 915, 22, 598, 630, 762, 252, 311, 543}
1	{768, 161, 34, 898, 865, 481, 394, 652, 338, 506, 596, 757, 406, 629, 55, 793, 122, 25, 126, 831}
2	{737, 643, 549, 357, 199, 330, 747, 12, 300, 332, 882, 756, 628, 278, 662, 884, 212, 285, 539, 701}
3	{96, 610, 259, 99, 166, 519, 400, 881, 688, 824, 464, 885, 278, 631, 182, 277, 346, 635, 120, 253}
4	{608, 896, 194, 834, 672, 503, 488, 203, 588, 210, 722, 853, 725, 439, 56, 183, 885, 508, 542, 575}
5	{64, 706, 230, 902, 426, 638, 301, 462, 110, 463, 17, 434, 751, 662, 535, 793, 26, 669, 702, 127}
6	{195, 229, 934, 599, 906, 123, 815, 623, 79, 659, 379, 564, 150, 758, 918, 117, 347, 124, 797, 223}
7	{480, 96, 66, 382, 162, 197, 102, 231, 70, 581, 44, 621, 558, 396, 497, 881, 561, 56, 697, 670}
8	{162, 835, 291, 164, 132, 707, 3, 172, 781, 494, 943, 687, 17, 783, 150, 727, 918, 121, 699, 126}
9	{928, 898, 484, 677, 519, 648, 168, 395, 108, 798, 111, 175, 239, 47, 148, 215, 730, 604, 925, 734}
10	{577, 419, 259, 390, 712, 330, 42, 845, 814, 111, 304, 785, 112, 214, 503, 248, 58, 828, 702, 604}
11	{932, 677, 742, 7, 935, 936, 586, 807, 108, 423, 527, 240, 913, 466, 659, 662, 345, 285, 411, 29}
12	{224, 611, 516, 165, 550, 456, 425, 617, 331, 622, 942, 688, 593, 238, 243, 180, 117, 341, 509, 862}
13	{800, 224, 610, 641, 900, 549, 198, 807, 619, 876, 171, 590, 782, 498, 790, 758, 278, 249, 156, 183}
14	{262, 295, 425, 683, 395, 346, 911, 561, 50, 594, 884, 339, 662, 23, 632, 505, 596, 91, 92, 244}
15	{195, 483, 69, 710, 709, 136, 841, 7, 392, 620, 81, 531, 821, 438, 599, 888, 473, 123, 572, 798}
16	{800, 451, 4, 90, 358, 70, 710, 521, 682, 205, 594, 311, 310, 566, 826, 155, 124, 701, 478, 191}
17	{161, 289, 353, 484, 100, 487, 617, 809, 397, 238, 720, 180, 468, 53, 407, 444, 347, 380, 861, 63}
18	{705, 643, 613, 837, 296, 393, 649, 936, 940, 456, 137, 815, 112, 51, 564, 21, 87, 664, 761, 383}
19	{929, 740, 681, 521, 459, 745, 909, 525, 815, 206, 529, 817, 914, 52, 628, 54, 148, 441, 314, 891}
20	{352, 194, 552, 553, 520, 40, 201, 206, 175, 912, 432, 498, 722, 242, 277, 152, 250, 669, 574, 31}
21	{288, 865, 163, 420, 774, 455, 456, 458, 75, 279, 403, 276, 213, 567, 152, 409, 186, 247, 156, 414}
22	{194, 868, 711, 40, 905, 168, 811, 8, 174, 561, 337, 339, 84, 787, 694, 59, 412, 701, 606, 575}
23	{896, 513, 677, 453, 869, 447, 874, 781, 14, 110, 696, 499, 886, 727, 758, 857, 826, 475, 446, 159}
24	{226, 423, 551, 488, 587, 716, 333, 779, 751, 653, 881, 306, 755, 914, 45, 430, 659, 184, 245, 796}
25	{350, 162, 836, 446, 102, 935, 295, 105, 938, 839, 524, 301, 654, 850, 894, 886, 344, 794, 348, 190}
26	{352, 225, 930, 386, 514, 261, 933, 585, 426, 829, 301, 334, 110, 182, 246, 118, 442, 763, 924, 157}
27	{643, 870, 902, 648, 41, 554, 299, 491, 525, 557, 934, 631, 851, 115, 341, 182, 534, 885, 569, 186}
28	{576, 897, 898, 324, 5, 902, 517, 745, 330, 43, 747, 303, 176, 145, 403, 19, 886, 444, 733, 478}
29	{385, 899, 420, 869, 230, 903, 392, 323, 938, 170, 844, 586, 494, 272, 176, 754, 631, 793, 508, 127}
30	{795, 130, 771, 806, 73, 203, 909, 494, 496, 243, 84, 85, 340, 919, 632, 665, 186, 756, 438, 349}
31	{448, 68, 5, 582, 550, 520, 394, 939, 314, 781, 44, 728, 560, 115, 309, 758, 152, 698, 475, 799}
32	{64, 802, 549, 422, 711, 478, 297, 844, 46, 559, 656, 207, 403, 211, 469, 572, 728, 219, 316, 254}
33	{352, 673, 929, 355, 547, 516, 580, 7, 584, 34, 521, 747, 367, 631, 88, 185, 762, 475, 636, 93}
34	{96, 418, 260, 453, 486, 103, 73, 489, 395, 717, 78, 112, 369, 529, 213, 534, 412, 476, 156, 319}
35	{672, 769, 706, 259, 548, 708, 264, 907, 844, 620, 400, 347, 20, 852, 342, 407, 153, 379, 604, 221}
36	{770, 931, 550, 39, 40, 200, 522, 715, 748, 557, 265, 272, 656, 19, 247, 440, 601, 123, 889, 895}
37	{193, 258, 774, 440, 360, 521, 42, 779, 556, 791, 110, 398, 51, 469, 758, 727, 533, 246, 892, 510}
38	{640, 477, 706, 194, 64, 89, 154, 652, 369, 882, 241, 468, 148, 406, 151, 475, 278, 890, 603, 733}
