0	{65, 674, 266, 79, 915, 125, 442, 603, 605, 798}
1	{800, 320, 708, 583, 714, 780, 236, 525, 410, 539}
2	{358, 807, 270, 848, 881, 756, 533, 598, 599, 157}
3	{321, 322, 707, 325, 167, 553, 878, 787, 315, 638}
4	{385, 418, 450, 550, 718, 783, 281, 411, 348, 925}
5	{679, 296, 808, 177, 658, 371, 209, 57, 858, 91}
6	{448, 673, 675, 713, 174, 245, 277, 537, 186, 95}
7	{290, 933, 134, 199, 646, 175, 594, 821, 410, 860}
8	{325, 646, 27, 586, 44, 656, 22, 891, 892, 540}
9	{164, 871, 744, 562, 246, 824, 26, 731, 476, 221}
10	{388, 229, 650, 139, 332, 557, 202, 789, 917, 218}
11	{131, 900, 171, 625, 213, 565, 599, 408, 474, 444}
12	{197, 646, 238, 560, 499, 245, 149, 441, 186, 701}
13	{293, 454, 587, 76, 142, 433, 405, 24, 120, 414}
14	{612, 197, 264, 41, 620, 921, 890, 251, 733, 863}
15	{129, 453, 765, 781, 819, 279, 184, 634, 156, 637}
16	{770, 99, 260, 873, 651, 781, 82, 758, 375, 735}
17	{547, 708, 744, 552, 907, 623, 310, 222, 126, 799}
18	{256, 450, 899, 517, 713, 618, 594, 276, 438, 889}
19	{516, 552, 111, 783, 114, 660, 245, 438, 506, 316}
20	{546, 898, 709, 747, 48, 81, 186, 284, 765, 478}
21	{928, 866, 774, 552, 938, 175, 500, 181, 182, 22}
22	{673, 488, 329, 941, 45, 658, 53, 279, 440, 633}
23	{580, 453, 7, 359, 364, 684, 273, 433, 180, 223}
24	{929, 706, 483, 425, 107, 816, 50, 627, 212, 246}
25	{803, 773, 200, 745, 685, 273, 21, 823, 25, 541}
26	{705, 226, 59, 10, 688, 145, 535, 56, 795, 221}
27	{581, 423, 137, 111, 48, 370, 822, 247, 249, 250}
28	{742, 455, 681, 41, 751, 335, 787, 762, 253, 862}
29	{34, 613, 389, 550, 296, 873, 661, 313, 829, 223}
30	{836, 5, 328, 880, 315, 18, 915, 533, 853, 635}
31	{448, 132, 933, 422, 40, 619, 268, 688, 92, 414}
32	{320, 291, 143, 144, 342, 439, 151, 765, 798, 383}
33	{866, 386, 935, 327, 395, 656, 21, 917, 117, 379}
34	{440, 860, 397, 238, 623, 55, 600, 121, 730, 188}
35	{195, 676, 389, 166, 938, 492, 47, 245, 600, 638}
36	{65, 194, 484, 74, 843, 505, 208, 598, 377, 156}
37	{417, 34, 162, 489, 747, 372, 507, 56, 155, 318}
38	{514, 38, 199, 174, 302, 238, 305, 502, 154, 380}
39	{35, 934, 295, 105, 556, 301, 561, 180, 884, 567}
40	{836, 613, 262, 900, 645, 913, 594, 278, 55, 504}
41	{549, 423, 137, 811, 174, 529, 788, 119, 344, 62}
42	{4, 69, 810, 12, 60, 52, 885, 22, 636, 639}
43	{928, 100, 165, 580, 936, 46, 787, 119, 633, 541}
44	{98, 4, 733, 617, 808, 811, 275, 569, 893, 223}
45	{928, 320, 517, 136, 872, 491, 428, 877, 879, 786}
46	{322, 66, 100, 581, 391, 72, 151, 696, 379, 574}
47	{192, 8, 587, 12, 560, 214, 25, 28, 766, 895}
48	{866, 419, 709, 237, 594, 210, 404, 57, 26, 827}
49	{385, 674, 230, 71, 172, 686, 271, 854, 535, 58}
50	{352, 121, 258, 714, 855, 785, 146, 435, 503, 665}
51	{739, 327, 744, 393, 873, 105, 685, 469, 58, 795}
52	{133, 351, 377, 299, 300, 749, 633, 505, 734, 927}
53	{66, 779, 686, 782, 943, 253, 378, 475, 829, 638}
54	{449, 386, 547, 426, 80, 625, 564, 820, 666, 511}
55	{225, 578, 836, 838, 39, 936, 114, 470, 631, 444}
56	{545, 805, 74, 399, 335, 337, 562, 431, 595, 95}
57	{899, 165, 457, 494, 206, 20, 119, 824, 858, 444}
58	{864, 141, 671, 434, 148, 311, 472, 250, 475, 191}
59	{32, 100, 549, 525, 658, 20, 789, 821, 887, 477}
60	{257, 1, 261, 679, 237, 270, 177, 113, 26, 764}
61	{768, 161, 135, 42, 555, 813, 753, 918, 151, 219}
62	{642, 932, 287, 645, 447, 140, 750, 211, 346, 383}
63	{319, 743, 618, 587, 844, 505, 885, 437, 665, 895}
64	{225, 610, 515, 59, 779, 760, 824, 851, 728, 251}
65	{608, 770, 457, 938, 123, 179, 52, 374, 251, 254}
66	{577, 258, 583, 458, 234, 780, 814, 879, 148, 633}
67	{417, 897, 650, 332, 397, 751, 565, 661, 117, 469}
68	{737, 721, 465, 51, 788, 341, 533, 471, 796, 671}
69	{448, 1, 576, 732, 453, 678, 244, 918, 924, 31}
70	{704, 320, 424, 73, 46, 175, 241, 434, 246, 542}
71	{515, 701, 104, 718, 689, 146, 149, 216, 285, 831}
72	{707, 356, 101, 137, 464, 881, 337, 787, 502, 280}
73	{75, 748, 45, 302, 661, 53, 254, 154, 699, 862}
74	{262, 711, 905, 553, 881, 179, 692, 916, 537, 731}
75	{672, 738, 607, 370, 883, 20, 246, 311, 251, 575}
76	{768, 290, 612, 261, 711, 712, 841, 366, 559, 562}
77	{897, 4, 390, 266, 270, 725, 920, 375, 24, 922}
78	{736, 194, 165, 679, 903, 368, 720, 851, 56, 93}
79	{706, 67, 103, 359, 681, 848, 149, 729, 859, 223}
80	{352, 672, 355, 232, 598, 759, 154, 123, 829, 351}
81	{418, 35, 680, 520, 784, 725, 761, 88, 121, 574}
82	{4, 395, 239, 336, 368, 335, 851, 340, 600, 509}
83	{706, 133, 166, 134, 588, 308, 696, 284, 702, 127}
84	{675, 708, 811, 532, 53, 340, 759, 408, 923, 319}
85	{737, 323, 293, 422, 933, 650, 786, 179, 116, 756}
86	{674, 263, 45, 111, 724, 728, 26, 828, 157, 31}
87	{134, 135, 295, 393, 265, 522, 558, 592, 306, 442}
88	{160, 290, 255, 336, 627, 407, 632, 249, 670, 319}
89	{546, 355, 420, 518, 272, 849, 404, 117, 312, 249}
90	{707, 5, 666, 87, 823, 726, 122, 795, 893, 287}
91	{256, 481, 835, 518, 393, 269, 781, 846, 143, 719}
92	{358, 935, 936, 745, 429, 51, 916, 758, 630, 762}
93	{140, 524, 365, 913, 594, 307, 26, 251, 254, 607}
94	{803, 778, 874, 299, 750, 690, 534, 25, 606, 383}
95	{677, 518, 743, 233, 939, 685, 275, 854, 312, 668}
96	{929, 2, 3, 230, 426, 202, 50, 147, 252, 415}
97	{613, 520, 872, 458, 397, 145, 177, 564, 633, 604}
98	{775, 585, 425, 140, 466, 726, 598, 729, 411, 607}
99	{516, 359, 904, 264, 333, 785, 723, 822, 727, 413}
100	{395, 397, 399, 273, 916, 788, 598, 731, 540, 671}
101	{865, 225, 199, 42, 560, 528, 690, 499, 184, 94}
102	{65, 389, 695, 791, 174, 82, 87, 919, 540, 95}
103	{804, 677, 426, 427, 175, 623, 881, 307, 245, 601}
104	{867, 454, 424, 712, 332, 493, 335, 497, 91, 61}
105	{297, 396, 271, 175, 242, 819, 309, 822, 378, 127}
106	{742, 487, 362, 142, 622, 433, 499, 22, 694, 88}
107	{736, 417, 643, 260, 874, 315, 883, 660, 473, 219}
108	{806, 935, 652, 114, 755, 821, 439, 409, 539, 764}
109	{544, 800, 610, 194, 260, 805, 357, 105, 690, 467}
110	{193, 931, 679, 394, 107, 144, 57, 444, 796, 733}
111	{576, 448, 9, 138, 748, 108, 620, 822, 310, 123}
112	{930, 772, 646, 777, 140, 173, 366, 143, 688, 761}
113	{839, 649, 621, 590, 767, 150, 345, 379, 28, 703}
114	{449, 389, 588, 204, 844, 656, 629, 794, 508, 543}
115	{160, 547, 707, 710, 264, 80, 627, 504, 666, 318}
116	{64, 738, 932, 69, 774, 554, 368, 436, 347, 669}
117	{352, 37, 71, 9, 268, 942, 47, 910, 754, 508}
118	{197, 102, 454, 773, 106, 12, 337, 895, 695, 671}
