1	104.86 0 83.78 0 354.98 36.36 143.96 152.1 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 41.2 0 0 0 37.4 41.12 0 205.34 0 0 289.84 0
2	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 182.16 114.76 0 0 0 0.12 0 36.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08
3	0.08 0 0 0 0 0 31.26 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 140.52 0 0.1 53 0 0 0 0 0 0 0 0 0 0 0.02
4	0 0 0 0 0 0 97.94 0.04 0 0 154.42 0 0 0 0 0 0 0 0 0 0 121.24 0 0 172.12 0 0 0 0 0 0 0 0 0 57.24 0 0 0 0 0
5	0 0 0 0 0 61.26 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 18.44 0 0 0 0 0 0 0 0 0.02 0 0.02 0 0 0 0 0 148.24
7	173.62 0 0 0 160.74 218.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68.44 0 0 152.22 0 0 0 90.82 52.12 0 0 94.92 0 0 154.76
8	0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77.42 0 146.78 0 139.54 0 0 0 0 0 0 0 0 144.32 0 0 182.92 0.02
9	291.88 0 110.82 0 0 0 0 0.12 0 0 0 0 0 0 0 0 0 0 0 98.9 0 75.9 0 97.08 0 0 0 211.18 0 0 0 0 57.04 0 0 0 0 0 0 0.06
11	0.12 0 0 0 0 348.7 9.68 0 0 0 0 0 0 0 0 0 165.76 0 0 0 0 0 0 0 0 0 0 0 0 0 89.76 0 0 136.98 0 0 0 0 0 0
13	207.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43.64 0 0 37.28 0 0 0 94.54 0 0 0 0 30.12 0 0 0 0 44.04 0.02
15	159.32 0 0 0 188.68 0 0.02 38.1 0 0 0 0 34.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 187.92 0 0 0 0 0 0 0 0 0 0 282.94 0.04
16	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 15.8 86.16 0 0 0 0 0 0 0 0 0 0
18	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0
