1	0.08 0 0 395.08 0 119.38 0.08 0 0 262.46 0 103.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87.7 0 0 0 0 145.7 171.98 0 0 0 87.72 0 0 0
2	0.02 0 27.14 0.04 68.92 0 0 0 0 0 0 0 0 90.84 0 0 0 0 136.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4	127.68 0 11.72 0 0 0 0 0 0 0 0 0 0 0 0 0 232.78 0 0 0 0 0 0 0 0 140.96 0 0 0 0 0 54.04 0 0 0 0 0 0 0 33.82
5	0.08 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 86 0.02 0 0 0 0 0.02 0 0 0 0 0 47.04 0 0 0 0 0.04 0 0 0 101.36 0 0.04
6	0 59.14 0 0 0 0 0 0 0 0 15.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7	0.12 0 0 297.96 109.48 245.14 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 62.12 0 0 0 0 0 160.06 0 0 183.84 77.06 0 0 0 0 0 74.14 0.06
8	0.36 0 0 0 0 0 0 106.58 0 191.06 0 0 0 0 94.02 0 0 0 2 0 141.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 161 0 0 0.04
9	4.88 0 0 251.02 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 306.92 0 0 0 0 0 0 0 0 0 182.28 0 0 0 0 0 68.04 19.64
10	0.02 156.76 0 0 0 0 0 0 0 0 65.2 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0.2 0 0 0 0 0 35.76 0 0 0 0 0 0 0.08
11	0 0 0 0 59.4 0 0 0 0 0 0 94.06 0 0 0 0 139.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188.32 0 0 0 0 0 0 256.84 0.08
12	133.42 0 0 0 0 0 69.8 0 0 0 0 135.62 0 0 0 0 164.06 0 6.28 0 135.58 0 0 0 0 0 0 0 0 0 0 207.18 0 0 0 0 0 0 105.02 0
14	0.02 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 549.38 0 41.36 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0.14
16	0 72.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12 0 0 0 0 35.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17	0 0 0 0 0 0 0 0 0 0 0 0 0 94.5 0 0 0 0 0 0 0 0 0 0 0 41.94 0 0 85.56 0 0 0 0 0 0 0 0 0 0 0
20	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 204 0 0 0 0
21	0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 65 0 0 0 0 0 0 0 0 0 0 0 0 0 49.24 0 0 0 79.52 0 0 0 0 0 0.26
22	0.02 0 0 0 191.2 0 0 0 0 0 0 202.76 0 0 0 0 235.68 0 0 120.1 0 0 0 88.7 0 0 0 0 0 0 0 161.5 0 0 0 0 0 0 0 0.02
23	144.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 278.88 0 0 0 0 18.84 0 0 129.6 0 0 0 0 0 0 31.04 0.1
